Id;Typ;Namn;Undertyp;Nivå;Säljvärde;Stats;Krav;Effekter;Yrke;Material;Föremål;Mynt;Tid;Handlare;Loot;Kategorier;Beskrivning
1024;jewelry;Goblinens knep;Neck;10+;;Kritchans 0-1%;Kräver att du är av rasen goblin;+1% Perfekt träff, +3 Styrka, +2 Initiativstyrka;;;;;;;;;Smitt i hemlighet av stulna metaller bär detta halsband på otaliga små, okända juveler. Goblinens Trick är oberäkneligt. Ibland räddar det livet, ibland ställer det till med kaos. Ett perfekt val för den som litar mer på tur än planering.
128;jewelry;Smidesgillets berlock;Neck;10+;150;-;Kräver att du är av rasen människa, Kräver att du är av rasen dvärg;+2 yxor, +2 svärd, +2 sköldar;;;;;;;;;Innan denna bellock blev populär bland Stenhems gladiatorer bars den traditionellt av stadens smeder för att signalera medlemskap i smedernas gille. Den pryds av flertalet vackra stenar, men mest iögonfallande och utmärkande är den smaragd som hänger i mitten av bellocken. Smaragder sågs bland de gamla smederna bringa sin bärare klarhet, visdom och förnuft.
988;jewelry;En liten plåtburk;Trinket;10+;-100;Träffchans +1;-;+1% Perfekt träff, +1 Bashälsa, +1 Uthållighet, +1 Initiativstyrka, +1 Undvika anfall, +10 Tur;;;;;;;;;En enkel burk, bucklig och sliten, formad av tiden och kaoset. En burk som sett mer än den borde, sparkad genom stadens gator, kastad i ilska och upplockad i eftertanke.De flesta trodde att det bara fanns en. Men sanningen är mer komplex än så.Varje repa berättar en historia, varje buckla vittnar om en kamp. Vissa burkar har redan försvunnit med tiden, andra ersatts. Men den här… den här hade hängt med länge. Kanske längre än den borde.Inget varar för evigt. Inte ens metall. Men tills den dagen kommer – tjänar den sin ägare.
931;jewelry;Liten exotisk odjursbrosch;Trinket;10+;500;-;-;+2 Bashälsa, +2 Styrka, +1 Uthållighet, +1 Initiativstyrka, +1 Undvika anfall;;;;;;;;;En liten brosch gjort i metall med en avbildning av en exotisk best.
104;shield;Björnsköld;Shield;15+;225;Absorption 25 · Kritchans 0-2% · Hållbarhet 38 · Block/runda 2 · Vikt 13 · Ench 1;160 Styrka, 55 Sköldar (rek);+10 Styrka;Vapensmide 3;2 x Ekträ, 1 x Svart valnöt;;0;900;;;;
488;weapon;Spikbeklätt stridsgissel;Chain;15+;225;Skada 9-22 · Krit 23 + (20% till 40%) · Kritchans 0-4% · Hållbarhet 50 · Block/runda 2 · Vikt 15 · Ench 1;Kräver att du är av rasen ork, Kräver att du är av rasen troll, Kräver att du är av rasen goblin, 215 Styrka, 100 Kättingvapen (rek);-10 Uthållighet;Vapensmide 3;3 x Granträ, 2 x Ekträ, 3 x Stål, 2 x Alvsilver;;0;1300;;;;Ett lite större stridsgissel som i typiskt orkiskt utförande beklätts med skräckinjagande spikar.
631;armor;Benskydd i goblinskt stål;Legs;15+;300;Block 4 · Vikt 2;150 Styrka, Kräver att du är av rasen goblin;+2 Initiativstyrka, +2 Undvika anfall;Rustningssmide 3;2 x Stål, 4 x Päls;;0;500;;;;Det goblinska stålet tillhör ovanligheten då få gobliner väljer att ägna sig åt hantverket. Rustning eller vapen tillverkade av det är dock av utmärkt kvalité och dessutom lättare än vanligt stål.
48;armor;Ringbrynjeskor;Feet;15+;100;Block 2;70 Styrka;+1 Undvika anfall;Rustningssmide 3;1 x Järn, 1 x Päls, 1 x Läder;;0;250;;;;Rinbrynjeskorna är smidda enligt konstens alla regler. Hundratals ringar av järn är sammanlänkade för att bilda en flexibel men ändå hållbar beklädnad. Den ger ett medelhögt skydd och på grund av materialet väger den också ganska mycket. Ett väl avvägt skydd för den balanserade krigaren.
47;armor;Ringbrynjebyxor;Legs;15+;120;Block 4 · Vikt 2;70 Styrka;+2 Initiativstyrka;Rustningssmide 3;2 x Järn, 2 x Päls, 1 x Läder;;0;300;;;;Rinbrynjebyxorna är smidda enligt konstens alla regler. Hundratals ringar av järn är sammanlänkade för att bilda en flexibel men ändå hållbar beklädnad. Den ger ett medelhögt skydd och på grund av materialet väger den också ganska mycket. Ett väl avvägt skydd för den balanserade krigaren.
480;armor;Sidenbyxor;Legs;15+;;Block 8 (10%) · Vikt 1;60 Styrka;-;Rustningssmide 4;2 x Stål, 2 x Läder, 1 x Siden;;0;500;;;;Ett par lätta byxor sydda av siden med detaljer utsmyckade med pegasusfjädrar.
810;jewelry;Blodröd morgonsol;Neck;15+;;Kritchans 0-1%;-;+2% Perfekt träff, +5 Styrka, +5 Initiativstyrka;;;;;;;;;Ett halsband vars rubin utstrålar ett sken av blodröd färg. Bara synen av det gör att man känner ilskan inuti sig växa, ett hat och en vilja att göra andra illa.
304;armor;Runklädd bröstplåt;Chest;15+;;Block 9 (12%) · Vikt 2;80 Styrka;-;Rustningssmide 3;4 x Järn, 1 x Stål, 1 x Läder;;0;400;;;;En vackert utformad bröstplåt i härdat stål, beklädd med dvärgiska runor som enligt folktro skänker skydd åt bäraren.
686;jewelry;Björklöv;Amulet;15+;;-;-;+1% Perfekt träff, +3 Styrka, +1 Uthållighet, +3 Undvika anfall;Föremålssmide 2;1 x Minnesskärva;;0;900;;;;Ett vackert löv från en glasbjörk som tidigare växt där Stenhem nu breder ut sig.
487;armor;Bergets skor;Feet;15+;150;Block 5 · Vikt 3;100 Styrka, 30 Uthållighet, Kräver att du är av rasen dvärg;+3 Uthållighet;Rustningssmide 3;3 x Järn, 2 x Läder;;0;300;;;;Ett par rustningsskor gjorda efter de mest eftertraktade dvärgiska smideskonsterna. I enlighet med traditionerna pryds rustningen av dvärgiska runor som ska skänka mod och tapperhet till de dvärgiska krigare som bär den.Rustningen täcker dess bärare ordentlig av ett rejält stycke metall. Vilket ger ett effektivt skydd som även välsmidda vapen har svårt att tränga igenom ordentligt.
161;armor;Tempelben;Legs;15+;300;Block 5 · Vikt 2;Kräver att du är av rasen människa, 100 Styrka;+4 stavar, +2 Initiativstyrka;Rustningssmide 3;2 x Stål, 4 x Päls;;0;500;;;;
632;armor;Goblinsk spikhjälm;Head;15+;300;Block 4 · Vikt 2;150 Styrka, Kräver att du är av rasen goblin;+2 Initiativstyrka, +2 Undvika anfall;Rustningssmide 3;2 x Stål, 4 x Päls;;0;500;;;;Det goblinska stålet tillhör ovanligheten då få gobliner väljer att ägna sig åt hantverket. Rustning eller vapen tillverkade av det är dock av utmärkt kvalité och dessutom lättare än vanligt stål. En hjälm tillverkad av goblinskt stål är dessutom ofta beklädd med skräckinjagade spikar.
484;armor;Bergets hjälm;Head;15+;300;Block 7 · Vikt 4;100 Styrka, 30 Uthållighet, Kräver att du är av rasen dvärg;+3 Bashälsa;Rustningssmide 3;4 x Järn, 2 x Läder;;0;550;;;;En hjälm gjord efter de mest eftertraktade dvärgiska smideskonsterna. I enlighet med traditionerna pryds rustningen av dvärgiska runor som ska skänka mod och tapperhet till de dvärgiska krigare som bär den.Rustningen täcker dess bärare ordentlig av ett rejält stycke metall. Vilket ger ett effektivt skydd som även välsmidda vapen har svårt att tränga igenom ordentligt.
485;armor;Bergets benskydd;Legs;15+;300;Block 7 · Vikt 4;100 Styrka, 30 Uthållighet, Kräver att du är av rasen dvärg;+3 Bashälsa;Rustningssmide 3;4 x Järn, 2 x Läder;;0;550;;;;Ett benskydd gjort efter de mest eftertraktade dvärgiska smideskonsterna. I enlighet med traditionerna pryds rustningen av dvärgiska runor som ska skänka mod och tapperhet till de dvärgiska krigare som bär den.Rustningen täcker dess bärare ordentlig av ett rejält stycke metall. Vilket ger ett effektivt skydd som även välsmidda vapen har svårt att tränga igenom ordentligt.
136;armor;Bergets bröstplåt;Chest;15+;300;Block 7 · Vikt 4;100 Styrka, 30 Uthållighet, Kräver att du är av rasen dvärg;+3 Styrka;Rustningssmide 3;4 x Järn, 2 x Läder;;0;550;;;;En besötplåt gjord efter de mest eftertraktade dvärgiska smideskonsterna. I enlighet med traditionerna pryds rustningen av dvärgiska runor som ska skänka mod och tapperhet till de dvärgiska krigare som bär den.Rustningen täcker dess bärare ordentlig av ett rejält stycke metall. Vilket ger ett effektivt skydd som även välsmidda vapen har svårt att tränga igenom ordentligt.
83;consumable;Månskärebrygd;;15+;;Cooldown 1 vecka;-;-;Alkemi 2;1 x Minnesskärva;;0;800;;;;Allt sprunget ur det förflutna är inte av godo.
137;consumable;Häxbrygd;;15+;200;Varaktighet 120 · Cooldown 0 sekunder;-;+10 Bashälsa, +5 Styrka, +5 Uthållighet;;;;;;;;;En mystisk vätska av totalt mörker med en vidrig odör även från den stängda flaskan.
87;enchant;Långbåge;;15+;1;-;-;+4 Undvika anfall, +5 Bashälsa;;;;;;;;;
301;weapon;Goblinvrede;Spear;20+;290;Skada 10-15 · Krit 16 + (1% till 9%) · Kritchans 0-4% · Hållbarhet 90 · Block/runda 2 · Dual · Vikt 4 · Ench 1;Kräver att du är av rasen goblin, 70 Styrka, 135 Stickvapen (rek);+2% Perfekt träff, +10 Initiativstyrka, +10 Undvika anfall, +1 Tur;Vapensmide 4;1 x Ekträ, 1 x Svart valnöt, 4 x Järn, 3 x Stål, 2 x Alvsilver;;0;2000;;;;En ilsken goblin är en hemsk motståndare för de flesta. De är små och snabba och svåra att träffa, och kvickheten och skärpan i deras attacker kan göra tillräckligt djupa sår att även det största troll snabbt blir svimfärdigt av blodförlust. Den här dolken har liknande egenskaper, och det är därför den bär sitt namn.
223;weapon;Blodmånedolk;Spear;20+;475;Skada 4-7 · Krit 8 + (1% till 5%) · Kritchans 0-2% · Hållbarhet 96 · Block/runda 2 · Dual · Vikt 2 · Ench 1;Kräver att du är av rasen ork, Kräver att du är av rasen troll, Kräver att du är av rasen goblin, 55 Styrka, 120 Stickvapen (rek);+5 stickvapen, +5% Styrka;;;;;;;;;Klingan på denna dolk skimrar i rött, då något tillsatts i metallen under smidesprocessen för att ge den denna färg. Syftet är att efterlikna blodmånen, ett fasansfullt naturfenomen som lämnar död, blod och förintelse efter sig. Det kan tyckas osmakligt att imitera detta, och det är det också. Men det går inte att förneka att effekten är slående.
295;weapon;Goblinspets;Spear;20+;490;Skada 12-13 · Krit 14 + (1% till 10%) · Kritchans 0-4% · Hållbarhet 85 · Block/runda 2 · Dual · Vikt 3 · Ench 1;Kräver att du är av rasen goblin, 65 Styrka, 130 Stickvapen (rek);+2% Perfekt träff, +10 Styrka, +10 Undvika anfall, +10 Tur;;;;;;;;;Denna dolk är faktiskt inte tillverkad av gobliner utan av orker. För länge sedan uppstod en stor konflikt mellan en goblinledare och en berömd orkshaman. Konflikten fick en blodig upplösning, men när den till sist var över tillverkades ett antal sådana här dolkar av orkerna och gavs som fredsgåva till goblinerna.
291;shield;Goblinsk spiksköld;Shield;20+;500;Absorption 31 · Kritchans 0-5% · Hållbarhet 74 · Block/runda 1 · Vikt 9 · Ench 1;Kräver att du är av rasen goblin, 155 Styrka, 70 Sköldar (rek);+5% Styrka, +5% Undvika anfall;Vapensmide 6;1 x Sandhavsläder, 1 x Goblinsk svartsopp, 3 x Ekträ, 3 x Järn;;0;2750;;;;En goblinsmidd sköld med vassa spikar. För liten för större raser att använda effektivt
1032;shield;Stor björnsköld;Shield;20+;560;Absorption 30 · Kritchans 0-2% · Hållbarhet 51 · Block/runda 2 · Vikt 15 · Ench 1;230 Styrka, 70 Sköldar (rek);+8% Styrka;;;;;;;;;
590;weapon;Bergets stolthet;Axe;20+;300;Skada 24-36 · Krit 37 + (10% till 10%) · Kritchans 0-9% · Hållbarhet 105 · Block/runda 2 · 2H · Vikt 25 · Ench 2;Kräver att du är av rasen dvärg, 180 Styrka, 135 Yxor (rek);+2% Perfekt träff, +10% yxor, +5 Initiativstyrka;Vapensmide 4;1 x Granträ, 2 x Svart valnöt, 2 x Järn, 3 x Stål;;0;1750;;;;För att bevisa sin kunskap hör det seden till för en smedlärling med dvärgisk härkomst att tillverka ett vapen efter eget huvud. För att hävda sig bland övriga dvärgar resulterar detta ofta i de stora stridsyxor som ofta inte duger till annat än ett bevis på smedens kunskap. Durin har för vana att köpa in dessa enorma skapelser, men om de inte blir till väggdekoration hamnar de troligtvis i hans vapenförråd. Ingen av yxorna är den andra lik, men gemensamt för dem är deras storlek och grandiosa utsmyckning.Vad som gör just detta exemplar unikt är att det visat sig vara fullt dugligt i strid, och trots de avancerade dekorativa inslagen, lyckats bibehålla en balans och hanterlighet som gör vapnet såväl skräckinjagande som faktiskt dödligt i strid.
734;jewelry;Blyfågel;Trinket;20+;;Vikt 5;-;+3 Styrka, -5 Uthållighet, +12 Undvika anfall;;;;;;;;;En kraftfullare variant av den välkände träfågeln, men givetvis också tyngre.
565;jewelry;Stridsburnus;Back;20+;250;Kritchans 0-1% · Vikt 1;Kräver att du är av rasen goblin;+1% Perfekt träff, +3 Initiativstyrka, +5 Undvika anfall;Föremålssmide 4;1 x Siden, 3 x Elementsav;;0;1800;;;;En färgstark mantel med kapushong. Klassisk stridsmundering för de gobliner som håller till i öknen söder om Stenhem.
444;jewelry;Uråldrig bärnsten;Neck;20+;2000;Kritchans 0-1%;-;+2% Perfekt träff;;;;;;;;;Ett väldigt gammalt och slitet smycke. Så fort man plockar upp det känner man sig dock aningen starkare.
428;armor;Välsmidd bröstplåt;Chest;20+;;Block 12 (15%) · Vikt 2;120 Styrka;-;Rustningssmide 5;1 x Stål, 2 x Läder, 1 x Siden;;0;350;;;;En skickligt smidd bröstplåt av en mästersmed. Ett utmärkt och eftertraktat försvar mot fientliga anfall.
1022;jewelry;Goblinens trick;Neck;20+;;Kritchans 0-2%;Kräver att du är av rasen goblin;+2% Perfekt träff, +5 Styrka, +2 Initiativstyrka;;;;;;;;;Smitt i hemlighet av stulna metaller bär detta halsband på otaliga små, okända juveler. Goblinens Trick är oberäkneligt. Ibland räddar det livet, ibland ställer det till med kaos. Ett perfekt val för den som litar mer på tur än planering.
1012;jewelry;Orkens bröl;Neck;20+;;Kritchans 0-2% · Vikt -2;Kräver att du är av rasen ork;+2% Perfekt träff, +2 Undvika anfall;;;;;;;;;Tillverkat av ben och järn, med spår av gamla meriter inristade i varje led. Orkens Bröl förstärker kraft och vrede i strid. Det sägs att dess rytande energi ekar i bärarens hjärta, redo att explodera vid första blodspillan.
932;jewelry;Exotisk odjursbrosch;Trinket;20+;700;-;-;+3 Bashälsa, +3 Styrka, +2 Uthållighet, +2 Initiativstyrka, +2 Undvika anfall;;;;;;;;;En brosch gjort i metall med en avbildning av en exotisk best.
987;jewelry;En plåtburk;Trinket;20+;-100;Träffchans +1;-;+2% Perfekt träff, +2 Bashälsa, +1 Uthållighet, +2 Initiativstyrka, +1 Undvika anfall, +20 Tur;;;;;;;;;En enkel burk, bucklig och sliten, formad av tiden och kaoset. En burk som sett mer än den borde, sparkad genom stadens gator, kastad i ilska och upplockad i eftertanke.De flesta trodde att det bara fanns en. Men sanningen är mer komplex än så.Varje repa berättar en historia, varje buckla vittnar om en kamp. Vissa burkar har redan försvunnit med tiden, andra ersatts. Men den här… den här hade hängt med länge. Kanske längre än den borde.Inget varar för evigt. Inte ens metall. Men tills den dagen kommer – tjänar den sin ägare.
1178;armor;Eldsmidd Bergets Bröstplåt;Chest;20-25;;Block 7 · Vikt 4;100 Styrka, 30 Uthållighet, Kräver att du är av rasen dvärg;+3% Styrka;Rustningssmide 4;2 x Eldfragment;1 x Bergets bröstplåt;0;800;;;;Smidd efter de mest eftertraktade dvärgiska smideskonsterna och härdad i intensiv hetta för att ge metallen en styrka utöver det vanliga. Dvärgiska runor pryder bröstplåten och sägs bära på kraften från de uråldriga smedjor där den skapades.Den rejäla metallplåten omsluter bröstet och skyddar bäraren mot hårda slag. Eldhärdningen gör rustningen motståndskraftig och seg, vilket gör det svårt även för välsmidda vapen att tränga igenom.
68;consumable;Virtuosbrygd;;20+;;Varaktighet 90 · Cooldown 0 sekunder;-;+2% Perfekt träff, +5 yxor, +5 svärd, +5 hammare, +5 stavar, +5 stickvapen, +5 kättingvapen, +5 Obeväpnat;Alkemi 4;3 x Blodpint, 1 x Flytande guld;;0;700;;;;
446;weapon;Ouroboros;Chain;25+;;Skada 17-21 · Krit 22 + (50% till 100%) · Kritchans 0-11% · Hållbarhet 101 · Block/runda 2 · Dual · Vikt 4 · Ench 1;Kräver att du har bedriften Legend, 120 Styrka, 175 Kättingvapen (rek);+3% Perfekt träff, +8 kättingvapen, +8 Undvika anfall;;;;;;;;;Allt har en början och ett slut. En begynnelse och en ände. Allt – utom Ouroboros. Enligt legenderna hittades denna piska i ett uråldrigt tempel, i ett fjärran land. Vem som byggt templet eller varför är omöjligt att veta, ej heller vilken gudom som dyrkades där. Väggarna täcktes av cykliska, cirkulära inristningar skrivna med okända symboler, och längst in i templet, längst ner i de vindlande katakombernas mörkaste och djupaste salar, fanns ett enormt stenaltare. Altaret pryddes av en bleknad bild av en orm som äter sin egen svans, och i mitten vilade detta ihopringlade vapen. Trots att alla övriga inristningar var på ett språk som inte gick att känna igen fanns här – kanske mest oförklarligt av allt – en inskription med moderna bokstäver.”OUROBOROS”Det här är åtminstone vad Antuin tycker om att berätta när någon frågar honom om den märkliga piskan som hänger nere i Kejsarens förråd. Piskan har en tendens att snurra ihop sig, så att dess spets vilar mot handtaget. Det är tveksamt om något av det Antuin berättat är sant, men piskan tycks verkligen vara uråldrig. Att hålla i dess handtag fyller en med en märklig känsla, och när piskan viner kan man ibland ana en viskande röst, för låg för att några ord ska gå att utskilja. Så kanske är Antuins berättelse inte HELT gripen ur luften..?
409;weapon;Mästersmeden Brikks städ;Mace;25+;;Skada 24-25 · Krit 26 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 218 · Block/runda 2 · Dual · Vikt 26 · Ench 1;Kräver att du har bedriften Legend, 250 Styrka, 145 Hammare (rek);+10 hammare;;;;;;;;;Brikk har motvilligt låtit sig övertalas av kejsaren att sälja ett av sina berömda städ, men ingen av kejsarens smeder kunde begripa sig på hur man skulle nyttja ett sådant stort och otympligt städ. Så nu har städet hamnat i förrådet, kanske finns det någon gladiator stark nog att bära det till strid?
1157;weapon;Borgstöt;Mace;25+;;Skada 22-31 · Krit 32 + (10% till 10%) · Kritchans 0-2% · Hållbarhet 185 · Block/runda 2 · Vikt 24 · Ench 1;Kräver att du har bedriften Legend, 195 Styrka, 145 Hammare (rek);+8 Uthållighet, +20 Provokation;;;;;;;;;Borgstöts runda hammarhuvud sägs ha smitts av järn från en fallen fästningsport. Vapnet är byggt för att bryta igenom sköldmurar och krossa rustningar med ett enda välriktat slag. Där hammaren träffar lämnas ofta inget annat än bucklat stål. Det sägs att den drar till sig allas blickar, på gott och ont.På något sätt har den letat in sig i kejsarens förråd, i väntan på att rätt bärare lägger blicken på den igen.
